
============================================================
  CHUNK 1/309
  224 fichiers, 2.05 GB
  [2/7] updated_date=2025-11-06\part_0590.gz: 259,194 papers, 2,586 arXiv (5612 p/s)
  [3/7] updated_date=2025-11-06\part_0591.gz: 400,000 papers, 4,213 arXiv (5696 p/s)
  [4/7] updated_date=2025-11-06\part_0592.gz: 118,471 papers, 1,244 arXiv (5584 p/s)
  [5/7] updated_date=2025-11-06\part_0593.gz: 259,239 papers, 2,706 arXiv (5681 p/s)
  [6/7] updated_date=2025-11-06\part_0594.gz: 258,815 papers, 2,721 arXiv (5583 p/s)
  [7/7] updated_date=2025-11-06\part_0595.gz: 259,381 papers, 2,619 arXiv (5554 p/s)

  Chunk 124 terminé: 1,673,689 papers, 17,378 arXiv (297s, 5636 p/s)
  Progression: 124/309 (40%)
  arXiv trouvés: 1,798,591

============================================================
  CHUNK 125/309
  6 fichiers, 2.15 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0596.gz: 259,007 papers, 2,707 arXiv (5572 p/s)
  [2/6] updated_date=2025-11-06\part_0597.gz: 259,544 papers, 2,752 arXiv (5591 p/s)
  [3/6] updated_date=2025-11-06\part_0598.gz: 258,658 papers, 2,700 arXiv (5608 p/s)
  [4/6] updated_date=2025-11-06\part_0599.gz: 259,010 papers, 2,700 arXiv (5640 p/s)
  [5/6] updated_date=2025-11-06\part_0600.gz: 260,068 papers, 2,751 arXiv (5674 p/s)
  [6/6] updated_date=2025-11-06\part_0601.gz: 259,096 papers, 2,685 arXiv (5634 p/s)

  Chunk 125 terminé: 1,555,383 papers, 16,295 arXiv (277s, 5617 p/s)
  Progression: 125/309 (40%)
  arXiv trouvés: 1,814,886

============================================================
  CHUNK 126/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0602.gz: 259,884 papers, 2,770 arXiv (5703 p/s)
  [2/6] updated_date=2025-11-06\part_0603.gz: 259,665 papers, 2,780 arXiv (5586 p/s)
  [3/6] updated_date=2025-11-06\part_0604.gz: 259,603 papers, 2,711 arXiv (5564 p/s)
  [4/6] updated_date=2025-11-06\part_0605.gz: 260,001 papers, 2,661 arXiv (5571 p/s)
  [5/6] updated_date=2025-11-06\part_0606.gz: 259,338 papers, 2,699 arXiv (5664 p/s)
  [6/6] updated_date=2025-11-06\part_0607.gz: 258,677 papers, 2,608 arXiv (5653 p/s)

  Chunk 126 terminé: 1,557,168 papers, 16,229 arXiv (277s, 5622 p/s)
  Progression: 126/309 (41%)
  arXiv trouvés: 1,831,115

============================================================
  CHUNK 127/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0608.gz: 260,919 papers, 2,754 arXiv (5688 p/s)
  [2/6] updated_date=2025-11-06\part_0609.gz: 400,000 papers, 4,118 arXiv (5683 p/s)
  [3/6] updated_date=2025-11-06\part_0610.gz: 119,056 papers, 1,274 arXiv (5517 p/s)
  [4/6] updated_date=2025-11-06\part_0611.gz: 259,432 papers, 2,781 arXiv (5731 p/s)
  [5/6] updated_date=2025-11-06\part_0612.gz: 259,625 papers, 2,713 arXiv (5729 p/s)
  [6/6] updated_date=2025-11-06\part_0613.gz: 400,000 papers, 3,879 arXiv (5605 p/s)

  Chunk 127 terminé: 1,699,032 papers, 17,519 arXiv (300s, 5666 p/s)
  Progression: 127/309 (41%)
  arXiv trouvés: 1,848,634

============================================================
  CHUNK 128/309
  7 fichiers, 2.32 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0614.gz: 119,044 papers, 1,572 arXiv (5636 p/s)
  [2/7] updated_date=2025-11-06\part_0615.gz: 258,713 papers, 2,669 arXiv (5556 p/s)
  [3/7] updated_date=2025-11-06\part_0616.gz: 258,658 papers, 2,617 arXiv (5645 p/s)
  [4/7] updated_date=2025-11-06\part_0617.gz: 260,011 papers, 2,675 arXiv (5653 p/s)
  [5/7] updated_date=2025-11-06\part_0618.gz: 259,806 papers, 2,741 arXiv (5673 p/s)
  [6/7] updated_date=2025-11-06\part_0619.gz: 259,563 papers, 2,758 arXiv (5709 p/s)
  [7/7] updated_date=2025-11-06\part_0620.gz: 258,940 papers, 2,771 arXiv (5650 p/s)

  Chunk 128 terminé: 1,674,735 papers, 17,803 arXiv (297s, 5646 p/s)
  Progression: 128/309 (41%)
  arXiv trouvés: 1,866,437

============================================================
  CHUNK 129/309
  6 fichiers, 2.18 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0621.gz: 258,743 papers, 2,680 arXiv (5568 p/s)
  [2/6] updated_date=2025-11-06\part_0622.gz: 258,757 papers, 2,623 arXiv (5657 p/s)
  [3/6] updated_date=2025-11-06\part_0623.gz: 258,319 papers, 2,682 arXiv (5646 p/s)
  [4/6] updated_date=2025-11-06\part_0624.gz: 400,000 papers, 4,129 arXiv (5559 p/s)
  [5/6] updated_date=2025-11-06\part_0625.gz: 119,407 papers, 1,178 arXiv (5720 p/s)
  [6/6] updated_date=2025-11-06\part_0626.gz: 258,788 papers, 2,661 arXiv (5663 p/s)

  Chunk 129 terminé: 1,554,014 papers, 15,953 arXiv (277s, 5620 p/s)
  Progression: 129/309 (42%)
  arXiv trouvés: 1,882,390

============================================================
  CHUNK 130/309
  5 fichiers, 2.01 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0627.gz: 259,238 papers, 2,678 arXiv (5710 p/s)
  [2/5] updated_date=2025-11-06\part_0628.gz: 259,470 papers, 2,709 arXiv (5726 p/s)
  [3/5] updated_date=2025-11-06\part_0629.gz: 258,718 papers, 2,690 arXiv (5699 p/s)
  [4/5] updated_date=2025-11-06\part_0630.gz: 259,999 papers, 2,665 arXiv (5573 p/s)
  [5/5] updated_date=2025-11-06\part_0631.gz: 400,000 papers, 4,139 arXiv (5633 p/s)

  Chunk 130 terminé: 1,437,425 papers, 14,881 arXiv (254s, 5664 p/s)
  Progression: 130/309 (42%)
  arXiv trouvés: 1,897,271

============================================================
  CHUNK 131/309
  6 fichiers, 2.33 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0632.gz: 379,303 papers, 3,895 arXiv (5590 p/s)
  [2/6] updated_date=2025-11-06\part_0633.gz: 259,895 papers, 2,759 arXiv (5594 p/s)
  [3/6] updated_date=2025-11-06\part_0634.gz: 258,641 papers, 2,701 arXiv (5691 p/s)
  [4/6] updated_date=2025-11-06\part_0635.gz: 259,249 papers, 2,752 arXiv (5612 p/s)
  [5/6] updated_date=2025-11-06\part_0636.gz: 260,065 papers, 2,765 arXiv (5619 p/s)
  [6/6] updated_date=2025-11-06\part_0637.gz: 259,763 papers, 2,609 arXiv (5743 p/s)

  Chunk 131 terminé: 1,676,916 papers, 17,481 arXiv (297s, 5637 p/s)
  Progression: 131/309 (42%)
  arXiv trouvés: 1,914,752

============================================================
  CHUNK 132/309
  5 fichiers, 2.18 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0638.gz: 260,188 papers, 2,726 arXiv (5644 p/s)
  [2/5] updated_date=2025-11-06\part_0639.gz: 259,379 papers, 2,780 arXiv (5736 p/s)
  [3/5] updated_date=2025-11-06\part_0640.gz: 258,825 papers, 2,704 arXiv (5638 p/s)
  [4/5] updated_date=2025-11-06\part_0641.gz: 400,000 papers, 4,452 arXiv (5619 p/s)
  [5/5] updated_date=2025-11-06\part_0642.gz: 378,801 papers, 3,669 arXiv (5666 p/s)

  Chunk 132 terminé: 1,557,193 papers, 16,331 arXiv (275s, 5655 p/s)
  Progression: 132/309 (43%)
  arXiv trouvés: 1,931,083

============================================================
  CHUNK 133/309
  5 fichiers, 2.22 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0643.gz: 260,310 papers, 2,678 arXiv (5670 p/s)
  [2/5] updated_date=2025-11-06\part_0644.gz: 400,000 papers, 4,138 arXiv (5561 p/s)
  [3/5] updated_date=2025-11-06\part_0645.gz: 119,038 papers, 1,243 arXiv (5715 p/s)
  [4/5] updated_date=2025-11-06\part_0646.gz: 400,000 papers, 4,565 arXiv (5570 p/s)
  [5/5] updated_date=2025-11-06\part_0647.gz: 400,000 papers, 4,347 arXiv (5684 p/s)

  Chunk 133 terminé: 1,579,348 papers, 16,971 arXiv (281s, 5622 p/s)
  Progression: 133/309 (43%)
  arXiv trouvés: 1,948,054

============================================================
  CHUNK 134/309
  6 fichiers, 2.13 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0648.gz: 400,000 papers, 3,970 arXiv (5602 p/s)
  [2/6] updated_date=2025-11-06\part_0649.gz: 95,902 papers, 776 arXiv (5553 p/s)
  [3/6] updated_date=2025-11-06\part_0650.gz: 259,483 papers, 2,733 arXiv (5659 p/s)
  [4/6] updated_date=2025-11-06\part_0651.gz: 260,641 papers, 2,737 arXiv (5627 p/s)
  [5/6] updated_date=2025-11-06\part_0652.gz: 259,064 papers, 2,730 arXiv (5647 p/s)
  [6/6] updated_date=2025-11-06\part_0653.gz: 258,431 papers, 2,701 arXiv (5630 p/s)

  Chunk 134 terminé: 1,533,521 papers, 15,647 arXiv (273s, 5625 p/s)
  Progression: 134/309 (43%)
  arXiv trouvés: 1,963,701

============================================================
  CHUNK 135/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0654.gz: 259,022 papers, 2,719 arXiv (5531 p/s)
  [2/6] updated_date=2025-11-06\part_0655.gz: 259,782 papers, 2,742 arXiv (5584 p/s)
  [3/6] updated_date=2025-11-06\part_0656.gz: 259,197 papers, 2,696 arXiv (5662 p/s)
  [4/6] updated_date=2025-11-06\part_0657.gz: 259,920 papers, 2,722 arXiv (5783 p/s)
  [5/6] updated_date=2025-11-06\part_0658.gz: 260,227 papers, 2,665 arXiv (5637 p/s)
  [6/6] updated_date=2025-11-06\part_0659.gz: 258,936 papers, 2,705 arXiv (5621 p/s)

  Chunk 135 terminé: 1,557,084 papers, 16,249 arXiv (276s, 5634 p/s)
  Progression: 135/309 (44%)
  arXiv trouvés: 1,979,950

============================================================
  CHUNK 136/309
  6 fichiers, 2.35 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0660.gz: 259,694 papers, 2,725 arXiv (5667 p/s)
  [2/6] updated_date=2025-11-06\part_0661.gz: 259,482 papers, 2,719 arXiv (5578 p/s)
  [3/6] updated_date=2025-11-06\part_0662.gz: 259,438 papers, 2,689 arXiv (5654 p/s)
  [4/6] updated_date=2025-11-06\part_0663.gz: 259,542 papers, 2,737 arXiv (5738 p/s)
  [5/6] updated_date=2025-11-06\part_0664.gz: 258,681 papers, 2,710 arXiv (5765 p/s)
  [6/6] updated_date=2025-11-06\part_0665.gz: 400,000 papers, 4,186 arXiv (5757 p/s)

  Chunk 136 terminé: 1,696,837 papers, 17,766 arXiv (298s, 5696 p/s)
  Progression: 136/309 (44%)
  arXiv trouvés: 1,997,716

============================================================
  CHUNK 137/309
  7 fichiers, 2.33 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0666.gz: 118,434 papers, 1,052 arXiv (5582 p/s)
  [2/7] updated_date=2025-11-06\part_0667.gz: 400,000 papers, 4,308 arXiv (5593 p/s)
  [3/7] updated_date=2025-11-06\part_0668.gz: 119,074 papers, 1,329 arXiv (5839 p/s)
  [4/7] updated_date=2025-11-06\part_0669.gz: 260,331 papers, 2,715 arXiv (5569 p/s)
  [5/7] updated_date=2025-11-06\part_0670.gz: 259,961 papers, 2,708 arXiv (5639 p/s)
  [6/7] updated_date=2025-11-06\part_0671.gz: 259,887 papers, 2,696 arXiv (5710 p/s)
  [7/7] updated_date=2025-11-06\part_0672.gz: 259,253 papers, 2,702 arXiv (5704 p/s)

  Chunk 137 terminé: 1,676,940 papers, 17,510 arXiv (297s, 5646 p/s)
  Progression: 137/309 (44%)
  arXiv trouvés: 2,015,226

============================================================
  CHUNK 138/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0673.gz: 400,000 papers, 4,101 arXiv (5675 p/s)
  [2/6] updated_date=2025-11-06\part_0674.gz: 119,509 papers, 1,411 arXiv (5560 p/s)
  [3/6] updated_date=2025-11-06\part_0675.gz: 258,703 papers, 2,605 arXiv (5651 p/s)
  [4/6] updated_date=2025-11-06\part_0676.gz: 258,268 papers, 2,713 arXiv (5677 p/s)
  [5/6] updated_date=2025-11-06\part_0677.gz: 259,180 papers, 2,651 arXiv (5683 p/s)
  [6/6] updated_date=2025-11-06\part_0678.gz: 259,722 papers, 2,645 arXiv (5700 p/s)

  Chunk 138 terminé: 1,555,382 papers, 16,126 arXiv (275s, 5666 p/s)
  Progression: 138/309 (45%)
  arXiv trouvés: 2,031,352

============================================================
  CHUNK 139/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0679.gz: 259,637 papers, 2,736 arXiv (5658 p/s)
  [2/6] updated_date=2025-11-06\part_0680.gz: 259,048 papers, 2,765 arXiv (5732 p/s)
  [3/6] updated_date=2025-11-06\part_0681.gz: 400,000 papers, 4,303 arXiv (5691 p/s)
  [4/6] updated_date=2025-11-06\part_0682.gz: 120,113 papers, 1,103 arXiv (5846 p/s)
  [5/6] updated_date=2025-11-06\part_0683.gz: 259,520 papers, 2,768 arXiv (5844 p/s)
  [6/6] updated_date=2025-11-06\part_0684.gz: 259,825 papers, 2,651 arXiv (5750 p/s)

  Chunk 139 terminé: 1,558,143 papers, 16,326 arXiv (272s, 5738 p/s)
  Progression: 139/309 (45%)
  arXiv trouvés: 2,047,678

============================================================
  CHUNK 140/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0685.gz: 400,000 papers, 3,961 arXiv (5660 p/s)
  [2/6] updated_date=2025-11-06\part_0686.gz: 119,002 papers, 1,461 arXiv (5595 p/s)
  [3/6] updated_date=2025-11-06\part_0687.gz: 259,554 papers, 2,712 arXiv (5705 p/s)
  [4/6] updated_date=2025-11-06\part_0688.gz: 400,000 papers, 4,300 arXiv (5725 p/s)
  [5/6] updated_date=2025-11-06\part_0689.gz: 119,898 papers, 1,099 arXiv (5629 p/s)
  [6/6] updated_date=2025-11-06\part_0690.gz: 258,439 papers, 2,781 arXiv (5701 p/s)

  Chunk 140 terminé: 1,556,893 papers, 16,314 arXiv (274s, 5683 p/s)
  Progression: 140/309 (45%)
  arXiv trouvés: 2,063,992

============================================================
  CHUNK 141/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0691.gz: 259,987 papers, 2,777 arXiv (5770 p/s)
  [2/6] updated_date=2025-11-06\part_0692.gz: 400,000 papers, 4,310 arXiv (5659 p/s)
  [3/6] updated_date=2025-11-06\part_0693.gz: 119,088 papers, 1,137 arXiv (5628 p/s)
  [4/6] updated_date=2025-11-06\part_0694.gz: 258,819 papers, 2,773 arXiv (5696 p/s)
  [5/6] updated_date=2025-11-06\part_0695.gz: 259,468 papers, 2,690 arXiv (5814 p/s)
  [6/6] updated_date=2025-11-06\part_0696.gz: 259,420 papers, 2,721 arXiv (5765 p/s)

  Chunk 141 terminé: 1,556,782 papers, 16,408 arXiv (272s, 5722 p/s)
  Progression: 141/309 (46%)
  arXiv trouvés: 2,080,400

============================================================
  CHUNK 142/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0697.gz: 259,290 papers, 2,648 arXiv (5666 p/s)
  [2/6] updated_date=2025-11-06\part_0698.gz: 260,000 papers, 2,706 arXiv (5722 p/s)
  [3/6] updated_date=2025-11-06\part_0699.gz: 260,478 papers, 2,603 arXiv (5755 p/s)
  [4/6] updated_date=2025-11-06\part_0700.gz: 260,288 papers, 2,722 arXiv (5714 p/s)
  [5/6] updated_date=2025-11-06\part_0701.gz: 258,683 papers, 2,685 arXiv (5645 p/s)
  [6/6] updated_date=2025-11-06\part_0702.gz: 260,390 papers, 2,696 arXiv (5705 p/s)

  Chunk 142 terminé: 1,559,129 papers, 16,060 arXiv (274s, 5700 p/s)
  Progression: 142/309 (46%)
  arXiv trouvés: 2,096,460

============================================================
  CHUNK 143/309
  6 fichiers, 2.37 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0703.gz: 259,028 papers, 2,801 arXiv (5693 p/s)
  [2/6] updated_date=2025-11-06\part_0704.gz: 259,742 papers, 2,727 arXiv (5716 p/s)
  [3/6] updated_date=2025-11-06\part_0705.gz: 259,624 papers, 2,765 arXiv (5693 p/s)
  [4/6] updated_date=2025-11-06\part_0706.gz: 260,952 papers, 2,740 arXiv (5705 p/s)
  [5/6] updated_date=2025-11-06\part_0707.gz: 259,414 papers, 2,715 arXiv (5567 p/s)
  [6/6] updated_date=2025-11-06\part_0708.gz: 400,000 papers, 3,843 arXiv (5646 p/s)

  Chunk 143 terminé: 1,698,760 papers, 17,591 arXiv (300s, 5666 p/s)
  Progression: 143/309 (46%)
  arXiv trouvés: 2,114,051

============================================================
  CHUNK 144/309
  5 fichiers, 2.37 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0709.gz: 378,114 papers, 4,167 arXiv (5559 p/s)
  [2/5] updated_date=2025-11-06\part_0710.gz: 259,492 papers, 2,733 arXiv (5626 p/s)
  [3/5] updated_date=2025-11-06\part_0711.gz: 259,918 papers, 2,681 arXiv (5732 p/s)
  [4/5] updated_date=2025-11-06\part_0712.gz: 400,000 papers, 4,380 arXiv (5754 p/s)
  [5/5] updated_date=2025-11-06\part_0713.gz: 379,708 papers, 3,656 arXiv (5681 p/s)

  Chunk 144 terminé: 1,677,232 papers, 17,617 arXiv (296s, 5668 p/s)
  Progression: 144/309 (47%)
  arXiv trouvés: 2,131,668

============================================================
  CHUNK 145/309
  5 fichiers, 2.22 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0714.gz: 259,324 papers, 2,653 arXiv (5664 p/s)
  [2/5] updated_date=2025-11-06\part_0715.gz: 259,262 papers, 2,755 arXiv (5719 p/s)
  [3/5] updated_date=2025-11-06\part_0716.gz: 260,152 papers, 2,754 arXiv (5759 p/s)
  [4/5] updated_date=2025-11-06\part_0717.gz: 400,000 papers, 4,289 arXiv (5717 p/s)
  [5/5] updated_date=2025-11-06\part_0718.gz: 400,000 papers, 4,226 arXiv (5621 p/s)

  Chunk 145 terminé: 1,578,738 papers, 16,677 arXiv (277s, 5691 p/s)
  Progression: 145/309 (47%)
  arXiv trouvés: 2,148,345

============================================================
  CHUNK 146/309
  6 fichiers, 2.13 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0719.gz: 237,410 papers, 2,351 arXiv (5532 p/s)
  [2/6] updated_date=2025-11-06\part_0720.gz: 259,825 papers, 2,702 arXiv (5608 p/s)
  [3/6] updated_date=2025-11-06\part_0721.gz: 259,256 papers, 2,640 arXiv (5720 p/s)
  [4/6] updated_date=2025-11-06\part_0722.gz: 259,476 papers, 2,765 arXiv (5702 p/s)
  [5/6] updated_date=2025-11-06\part_0723.gz: 259,138 papers, 2,709 arXiv (5637 p/s)
  [6/6] updated_date=2025-11-06\part_0724.gz: 259,175 papers, 2,596 arXiv (5730 p/s)

  Chunk 146 terminé: 1,534,280 papers, 15,763 arXiv (271s, 5654 p/s)
  Progression: 146/309 (47%)
  arXiv trouvés: 2,164,108

============================================================
  CHUNK 147/309
  5 fichiers, 2.19 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0725.gz: 259,037 papers, 2,766 arXiv (5573 p/s)
  [2/5] updated_date=2025-11-06\part_0726.gz: 400,000 papers, 4,237 arXiv (5590 p/s)
  [3/5] updated_date=2025-11-06\part_0727.gz: 377,483 papers, 3,955 arXiv (5641 p/s)
  [4/5] updated_date=2025-11-06\part_0728.gz: 259,271 papers, 2,742 arXiv (5664 p/s)
  [5/5] updated_date=2025-11-06\part_0729.gz: 259,082 papers, 2,731 arXiv (5640 p/s)

  Chunk 147 terminé: 1,554,873 papers, 16,431 arXiv (277s, 5619 p/s)
  Progression: 147/309 (48%)
  arXiv trouvés: 2,180,539

============================================================
  CHUNK 148/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0730.gz: 400,000 papers, 4,370 arXiv (5700 p/s)
  [2/6] updated_date=2025-11-06\part_0731.gz: 118,553 papers, 1,069 arXiv (5703 p/s)
  [3/6] updated_date=2025-11-06\part_0732.gz: 400,000 papers, 4,168 arXiv (5706 p/s)
  [4/6] updated_date=2025-11-06\part_0733.gz: 119,630 papers, 1,319 arXiv (5599 p/s)
  [5/6] updated_date=2025-11-06\part_0734.gz: 259,760 papers, 2,691 arXiv (5638 p/s)
  [6/6] updated_date=2025-11-06\part_0735.gz: 260,002 papers, 2,680 arXiv (5699 p/s)

  Chunk 148 terminé: 1,557,945 papers, 16,297 arXiv (274s, 5682 p/s)
  Progression: 148/309 (48%)
  arXiv trouvés: 2,196,836

============================================================
  CHUNK 149/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0736.gz: 259,231 papers, 2,683 arXiv (5680 p/s)
  [2/6] updated_date=2025-11-06\part_0737.gz: 400,000 papers, 4,476 arXiv (5707 p/s)
  [3/6] updated_date=2025-11-06\part_0738.gz: 119,230 papers, 1,077 arXiv (5612 p/s)
  [4/6] updated_date=2025-11-06\part_0739.gz: 259,571 papers, 2,689 arXiv (5691 p/s)
  [5/6] updated_date=2025-11-06\part_0740.gz: 259,863 papers, 2,750 arXiv (5655 p/s)
  [6/6] updated_date=2025-11-06\part_0741.gz: 400,000 papers, 4,145 arXiv (5612 p/s)

  Chunk 149 terminé: 1,697,895 papers, 17,820 arXiv (300s, 5661 p/s)
  Progression: 149/309 (48%)
  arXiv trouvés: 2,214,656

============================================================
  CHUNK 150/309
  6 fichiers, 2.17 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0742.gz: 119,522 papers, 1,279 arXiv (5624 p/s)
  [2/6] updated_date=2025-11-06\part_0743.gz: 259,044 papers, 2,607 arXiv (5658 p/s)
  [3/6] updated_date=2025-11-06\part_0744.gz: 258,732 papers, 2,728 arXiv (5680 p/s)
  [4/6] updated_date=2025-11-06\part_0745.gz: 400,000 papers, 4,155 arXiv (5800 p/s)
  [5/6] updated_date=2025-11-06\part_0746.gz: 118,107 papers, 1,256 arXiv (5487 p/s)
  [6/6] updated_date=2025-11-06\part_0747.gz: 400,000 papers, 4,119 arXiv (5599 p/s)

  Chunk 150 terminé: 1,555,405 papers, 16,144 arXiv (275s, 5666 p/s)
  Progression: 150/309 (49%)
  arXiv trouvés: 2,230,800

============================================================
  CHUNK 151/309
  5 fichiers, 2.19 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0748.gz: 118,823 papers, 1,304 arXiv (5593 p/s)
  [2/5] updated_date=2025-11-06\part_0749.gz: 259,617 papers, 2,753 arXiv (5648 p/s)
  [3/5] updated_date=2025-11-06\part_0750.gz: 400,000 papers, 4,120 arXiv (5639 p/s)
  [4/5] updated_date=2025-11-06\part_0751.gz: 378,821 papers, 3,856 arXiv (5588 p/s)
  [5/5] updated_date=2025-11-06\part_0752.gz: 400,000 papers, 4,294 arXiv (5605 p/s)

  Chunk 151 terminé: 1,557,261 papers, 16,327 arXiv (277s, 5615 p/s)
  Progression: 151/309 (49%)
  arXiv trouvés: 2,247,127

============================================================
  CHUNK 152/309
  7 fichiers, 2.54 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0753.gz: 119,463 papers, 1,194 arXiv (5654 p/s)
  [2/7] updated_date=2025-11-06\part_0754.gz: 259,604 papers, 2,776 arXiv (5630 p/s)
  [3/7] updated_date=2025-11-06\part_0755.gz: 400,000 papers, 4,175 arXiv (5711 p/s)
  [4/7] updated_date=2025-11-06\part_0756.gz: 118,606 papers, 1,229 arXiv (5801 p/s)
  [5/7] updated_date=2025-11-06\part_0757.gz: 260,737 papers, 2,731 arXiv (5778 p/s)
  [6/7] updated_date=2025-11-06\part_0758.gz: 259,826 papers, 2,704 arXiv (5660 p/s)
  [7/7] updated_date=2025-11-06\part_0759.gz: 400,000 papers, 4,073 arXiv (5745 p/s)

  Chunk 152 terminé: 1,818,236 papers, 18,882 arXiv (318s, 5710 p/s)
  Progression: 152/309 (49%)
  arXiv trouvés: 2,266,009

============================================================
  CHUNK 153/309
  6 fichiers, 2.32 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0760.gz: 378,770 papers, 4,003 arXiv (5718 p/s)
  [2/6] updated_date=2025-11-06\part_0761.gz: 258,514 papers, 2,732 arXiv (5966 p/s)
  [3/6] updated_date=2025-11-06\part_0762.gz: 260,049 papers, 2,751 arXiv (5858 p/s)
  [4/6] updated_date=2025-11-06\part_0763.gz: 259,178 papers, 2,703 arXiv (5655 p/s)
  [5/6] updated_date=2025-11-06\part_0764.gz: 258,980 papers, 2,622 arXiv (5700 p/s)
  [6/6] updated_date=2025-11-06\part_0765.gz: 258,705 papers, 2,752 arXiv (5565 p/s)

  Chunk 153 terminé: 1,674,196 papers, 17,563 arXiv (292s, 5738 p/s)
  Progression: 153/309 (50%)
  arXiv trouvés: 2,283,572

============================================================
  CHUNK 154/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0766.gz: 259,594 papers, 2,677 arXiv (5652 p/s)
  [2/6] updated_date=2025-11-06\part_0767.gz: 259,623 papers, 2,802 arXiv (5643 p/s)
  [3/6] updated_date=2025-11-06\part_0768.gz: 400,000 papers, 4,124 arXiv (5636 p/s)
  [4/6] updated_date=2025-11-06\part_0769.gz: 119,469 papers, 1,309 arXiv (5668 p/s)
  [5/6] updated_date=2025-11-06\part_0770.gz: 259,082 papers, 2,634 arXiv (5732 p/s)
  [6/6] updated_date=2025-11-06\part_0771.gz: 259,389 papers, 2,721 arXiv (5787 p/s)

  Chunk 154 terminé: 1,557,157 papers, 16,267 arXiv (274s, 5680 p/s)
  Progression: 154/309 (50%)
  arXiv trouvés: 2,299,839

============================================================
  CHUNK 155/309
  5 fichiers, 2.17 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0772.gz: 259,308 papers, 2,663 arXiv (5700 p/s)
  [2/5] updated_date=2025-11-06\part_0773.gz: 258,661 papers, 2,719 arXiv (5677 p/s)
  [3/5] updated_date=2025-11-06\part_0774.gz: 400,000 papers, 4,095 arXiv (5644 p/s)
  [4/5] updated_date=2025-11-06\part_0775.gz: 377,905 papers, 3,960 arXiv (5818 p/s)
  [5/5] updated_date=2025-11-06\part_0776.gz: 259,598 papers, 2,791 arXiv (5769 p/s)

  Chunk 155 terminé: 1,555,472 papers, 16,228 arXiv (272s, 5721 p/s)
  Progression: 155/309 (50%)
  arXiv trouvés: 2,316,067

============================================================
  CHUNK 156/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0777.gz: 259,831 papers, 2,668 arXiv (5648 p/s)
  [2/6] updated_date=2025-11-06\part_0778.gz: 259,114 papers, 2,629 arXiv (5677 p/s)
  [3/6] updated_date=2025-11-06\part_0779.gz: 259,323 papers, 2,619 arXiv (5639 p/s)
  [4/6] updated_date=2025-11-06\part_0780.gz: 259,393 papers, 2,686 arXiv (5707 p/s)
  [5/6] updated_date=2025-11-06\part_0781.gz: 259,561 papers, 2,660 arXiv (5676 p/s)
  [6/6] updated_date=2025-11-06\part_0782.gz: 259,338 papers, 2,743 arXiv (5717 p/s)

  Chunk 156 terminé: 1,556,560 papers, 16,005 arXiv (274s, 5675 p/s)
  Progression: 156/309 (50%)
  arXiv trouvés: 2,332,072

============================================================
  CHUNK 157/309
  6 fichiers, 2.38 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0783.gz: 400,000 papers, 4,196 arXiv (5648 p/s)
  [2/6] updated_date=2025-11-06\part_0784.gz: 118,411 papers, 1,112 arXiv (5840 p/s)
